RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName
63154,21649,13490,Zip,NY,NY,Westmoreland,Utica-Rome,Oneida County
86108,21649,63559,Zip,MO,MO,Novinger,Kirksville,Adair County
89851,21649,73014,Zip,OK,OK,Calumet,Oklahoma City,Canadian County
60890,21649,7976,Zip,NJ,NJ,Harding Township,New York-Newark-Jersey City,Morris County
77467,21649,45146,Zip,OH,OH,Martinsville,Wilmington,Clinton County
78269,21662,46785,Zip,IN,IN,Saint Joe,Auburn,De Kalb County
85362,21662,62242,Zip,IL,IL,Evansville,,Randolph County
95878,21662,89316,Zip,NV,NV,Eureka,Elko,Eureka County
79317,21662,48662,Zip,MI,MI,Wheeler,Alma,Gratiot County
80704,21662,51458,Zip,IA,IA,Odebolt,,Sac County
98308,21662,95612,Zip,CA,CA,Clarksburg,Sacramento--Roseville--Arden-Arcade,Yolo County
95918,21662,89442,Zip,NV,NV,Wadsworth,Reno,Washoe County
75992,21662,41332,Zip,KY,KY,Hazel Green,,Morgan County
85342,21662,62218,Zip,IL,IL,Bartelso,St. Louis,Clinton County
59340,21662,4068,Zip,ME,ME,Porter,,Oxford County
71676,21662,31789,Zip,GA,GA,Sumner,Albany,Worth County
77894,21674,45889,Zip,OH,OH,Van Buren,Findlay,Hancock County
63323,21674,13835,Zip,NY,NY,Town Of Richford,Binghamton,Tioga County
71850,21674,32190,Zip,FL,FL,Seville,Deltona-Daytona Beach-Ormond Beach,Volusia County
73453,21674,35441,Zip,AL,AL,Akron,Tuscaloosa,Hale County
90524,21674,74759,Zip,OK,OK,Soper,,Choctaw County
74961,21674,38685,Zip,MS,MS,Waterford,Memphis,Marshall County
99054,21674,97054,Zip,OR,OR,Deer Island,Portland-Vancouver-Hillsboro,Columbia County
75125,21674,39067,Zip,MS,MS,Ethel,,Attala County
78715,21674,47649,Zip,IN,IN,Francisco,,Gibson County
92991,21674,79529,Zip,TX,TX,Knox City,,Knox County
85599,21674,62638,Zip,IL,IL,Franklin,Jacksonville,Morgan County
60090,21674,6023,Zip,CT,CT,Berlin,Hartford-West Hartford-East Hartford,Hartford County
95528,21674,88032,Zip,NM,NM,Las Cruces,Las Cruces,Dona Ana County
87938,21674,68339,Zip,NE,NE,Denton,Lincoln,Lancaster County
88856,21674,71007,Zip,LA,LA,Bethany,Shreveport-Bossier City,Caddo Parish
79468,21674,48897,Zip,MI,MI,Woodland,Grand Rapids-Wyoming,Barry County
68507,21674,25202,Zip,WV,WV,Upper Falls,Charleston,Kanawha County
90214,21691,73949,Zip,OK,OK,Texhoma,Guymon,Texas County
88424,21691,70031,Zip,LA,LA,Ama,New Orleans-Metairie,Saint Charles Parish
73804,21691,36269,Zip,AL,AL,Muscadine,,Cleburne County
68108,21691,24350,Zip,VA,VA,Ivanhoe,,Carroll County
68636,21691,25520,Zip,WV,WV,Glenwood,Point Pleasant,Mason County
76628,21691,43320,Zip,OH,OH,Edison,Columbus,Morrow County
80814,21691,52049,Zip,IA,IA,Garnavillo,,Clayton County
79865,21698,49679,Zip,MI,MI,Sears,,Osceola County
64232,21698,15673,Zip,PA,PA,North Apollo,Pittsburgh,Armstrong County
59578,21698,4616,Zip,ME,ME,Brooklin,,Hancock County
80531,21698,50682,Zip,IA,IA,Winthrop,,Buchanan County
83101,21698,57043,Zip,SD,SD,Marion,Sioux Falls,Turner County
86731,21698,65239,Zip,MO,MO,Cairo,Moberly,Randolph County
81952,21704,54875,Zip,WI,WI,Springbrook,,Washburn County
79357,21704,48747,Zip,MI,MI,Portsmouth,Bay City,Bay County
85575,21704,62571,Zip,IL,IL,Tower Hill,,Shelby County
78497,21704,47234,Zip,IN,IN,Flat Rock,Indianapolis-Carmel-Anderson,Shelby County
67444,21704,22937,Zip,VA,VA,Esmont,Charlottesville,Albemarle County
80113,21704,50056,Zip,IA,IA,Colo,Ames,Story County
86447,21704,64444,Zip,MO,MO,Edgerton,Kansas City,Platte County
59865,21704,5353,Zip,VT,VT,Townshend,,Windham County
59139,21704,3466,Zip,NH,NH,West Chesterfield,Keene,Cheshire County
62734,21704,12768,Zip,NY,NY,Rockland,,Sullivan County
78599,21704,47431,Zip,IN,IN,Spencer,Bloomington,Owen County
71580,21716,31563,Zip,GA,GA,Surrency,,Appling County
60094,21716,6027,Zip,CT,CT,Hartland,Hartford-West Hartford-East Hartford,Hartford County
80960,21716,52345,Zip,IA,IA,Urbana,Cedar Rapids,Benton County
59567,21716,4576,Zip,ME,ME,Southport,,Lincoln County
100132,21716,99159,Zip,WA,WA,Odessa,,Lincoln County
58337,21716,1342,Zip,MA,MA,Deerfield,Greenfield Town,Franklin County
92747,21716,78953,Zip,TX,TX,Rosanky,Austin-Round Rock,Bastrop County
71304,21716,30746,Zip,GA,GA,Sugar Valley,Calhoun,Gordon County
99940,21716,98645,Zip,WA,WA,Silverlake,Longview,Cowlitz County
72851,21725,33840,Zip,FL,FL,Lakeland,Lakeland-Winter Haven,Polk County
94545,21725,84328,Zip,UT,UT,Paradise,Logan,Cache County
60339,21725,6481,Zip,CT,CT,Middlefield,Hartford-West Hartford-East Hartford,Middlesex County
85154,21725,61776,Zip,IL,IL,Towanda,Bloomington,McLean County
59032,21725,3084,Zip,NH,NH,Temple,Manchester-Nashua,Hillsborough County
58205,21725,1011,Zip,MA,MA,Chester,Springfield,Hampden County
80845,21725,52141,Zip,IA,IA,Elgin,,Clayton County
94691,21734,84757,Zip,UT,UT,New Harmony,St. George,Washington County
67707,21734,23433,Zip,VA,VA,Suffolk,Virginia Beach-Norfolk-Newport News,Suffolk City
97481,21734,93925,Zip,CA,CA,Chualar,Salinas,Monterey County
83494,21734,58053,Zip,ND,ND,Lidgerwood,Wahpeton,Richland County
62604,21734,12485,Zip,NY,NY,Town of Hunter,,Greene County
76363,21734,42441,Zip,KY,KY,Nebo,Madisonville,Hopkins County
65075,21734,17505,Zip,PA,PA,Upper Leacock Township,Lancaster,Lancaster County
78889,21734,47992,Zip,IN,IN,Westpoint,Lafayette-West Lafayette,Tippecanoe County
82833,21734,56382,Zip,MN,MN,Swanville,,Morrison County
77790,21743,45743,Zip,OH,OH,Long Bottom,,Meigs County
92603,21743,78672,Zip,TX,TX,Tow,,Llano County
100096,21743,99119,Zip,WA,WA,Cusick,Spokane-Spokane Valley,Pend Oreille County
82490,21743,55924,Zip,MN,MN,Claremont,Rochester,Dodge County
72005,21743,32445,Zip,FL,FL,Malone,,Jackson County
59986,21743,5734,Zip,VT,VT,Bridport,,Addison County
85407,21743,62295,Zip,IL,IL,Valmeyer,St. Louis,Monroe County
76360,21743,42436,Zip,KY,KY,Manitou,Madisonville,Hopkins County
63739,21743,14804,Zip,NY,NY,Town of Almond,,Allegany County
75091,21743,38954,Zip,MS,MS,Sidon,Greenwood,Leflore County
96774,21743,92273,Zip,CA,CA,El Centro,El Centro,Imperial County
85454,21756,62366,Zip,IL,IL,Pleasant Hill,,Pike County
82017,21756,54977,Zip,WI,WI,Scandinavia,,Waupaca County
76995,21756,44093,Zip,OH,OH,Williamsfield,Ashtabula,Ashtabula County
87777,21756,67867,Zip,KS,KS,Montezuma,,Gray County
68621,21756,25446,Zip,WV,WV,Summit Point,Washington-Arlington-Alexandria,Jefferson County
67360,21756,22713,Zip,VA,VA,Boston,Washington-Arlington-Alexandria,Culpeper County
62244,21756,11770,Zip,NY,NY,Town of Islip,New York-Newark-Jersey City,Suffolk County
59195,21756,3777,Zip,NH,NH,Orford,Claremont-Lebanon,Grafton County
78511,21756,47264,Zip,IN,IN,Norman,Seymour,Jackson County
59059,21756,3230,Zip,NH,NH,Danbury,Concord,Merrimack County
83841,21756,58785,Zip,ND,ND,Surrey,Minot,Ward County
76677,21756,43435,Zip,OH,OH,Helena,Fremont,Sandusky County
83043,21756,56738,Zip,MN,MN,Newfolden,,Marshall County
69062,21756,26559,Zip,WV,WV,Barrackville,Fairmont,Marion County
81943,21756,54864,Zip,WI,WI,Poplar,Duluth,Douglas County
69517,21756,27818,Zip,NC,NC,Como,,Hertford County
84036,21756,59414,Zip,MT,MT,Black Eagle,Great Falls,Cascade County
86117,21774,63621,Zip,MO,MO,Arcadia,,Iron County
64024,21774,15327,Zip,PA,PA,Dunkard Township,,Greene County
85701,21774,62828,Zip,IL,IL,Dahlgren,,Hamilton County
70782,21774,29938,Zip,SC,SC,Hilton Head Island,Hilton Head Island-Bluffton-Beaufort,Beaufort County
78581,21774,47393,Zip,IN,IN,Williamsburg,Richmond,Wayne County
65381,21774,18216,Zip,PA,PA,Beaver Meadows,Allentown-Bethlehem-Easton,Carbon County
75292,21774,39427,Zip,MS,MS,Bassfield,,Jefferson Davis County
59984,21774,5732,Zip,VT,VT,Castleton,Rutland,Rutland County
99943,21774,98649,Zip,WA,WA,Toutle,Longview,Cowlitz County
85114,21774,61728,Zip,IL,IL,Colfax,Bloomington,McLean County
75360,21774,39572,Zip,MS,MS,Pearlington,Gulfport-Biloxi-Pascagoula,Hancock County
87349,21787,66860,Zip,KS,KS,Madison,,Greenwood County
83084,21787,57026,Zip,SD,SD,Elkton,Brookings,Brookings County
83939,21787,59088,Zip,MT,MT,Worden,Billings,Yellowstone County
82008,21787,54965,Zip,WI,WI,Pine River,,Waushara County
80153,21787,50122,Zip,IA,IA,Hubbard,,Hardin County
100130,21787,99157,Zip,WA,WA,Northport,Spokane-Spokane Valley,Stevens County
69657,21787,28006,Zip,NC,NC,Alexis,Charlotte-Concord-Gastonia,Gaston County
81871,21787,54748,Zip,WI,WI,Jim Falls,Eau Claire,Chippewa County
87617,21787,67487,Zip,KS,KS,Wakefield,,Clay County
77278,21787,44669,Zip,OH,OH,Paris,Canton-Massillon,Stark County
70686,21802,29717,Zip,SC,SC,Hickory Grove,Charlotte-Concord-Gastonia,York County
98097,21802,95313,Zip,CA,CA,Crows Landing,Modesto,Stanislaus County
85917,21802,63091,Zip,MO,MO,Rosebud,,Gasconade County
100001,21802,98849,Zip,WA,WA,Riverside,,Okanogan County
77089,21802,44250,Zip,OH,OH,Lakemore,Akron,Summit County
89352,21802,72073,Zip,AR,AR,Humphrey,,Arkansas County
93562,21802,80827,Zip,CO,CO,Lake George,Denver-Aurora-Lakewood,Park County
95759,21802,89020,Zip,NV,NV,Amargosa Valley,Pahrump,Nye County
99472,21802,97886,Zip,OR,OR,Weston,Hermiston-Pendleton,Umatilla County
77302,21802,44702,Zip,OH,OH,Canton,Canton-Massillon,Stark County
62703,21802,12726,Zip,NY,NY,Town Of Cochecton,,Sullivan County
82655,21802,56149,Zip,MN,MN,Lake Benton,,Lincoln County
67000,21802,21719,Zip,MD,MD,Cascade,Hagerstown-Martinsburg,Washington County
81770,21802,54556,Zip,WI,WI,Prentice,,Price County
64538,21802,16319,Zip,PA,PA,Cranberry Township,Oil City,Venango County
80621,21802,51055,Zip,IA,IA,Sloan,Sioux City,Woodbury County
67398,21802,22810,Zip,VA,VA,Basye,,Shenandoah County
78385,21802,46985,Zip,IN,IN,Star City,,Pulaski County
86935,21820,65692,Zip,MO,MO,Koshkonong,,Oregon County
98658,21820,96142,Zip,CA,CA,Tahoma,Sacramento--Roseville--Arden-Arcade,El Dorado County
91548,21820,76690,Zip,TX,TX,Walnut Springs,,Bosque County
67964,21820,24072,Zip,VA,VA,Check,Blacksburg-Christiansburg-Radford,Floyd County
65595,21820,18818,Zip,PA,PA,Choconut Township,,Susquehanna County
83065,21820,57002,Zip,SD,SD,Aurora,Brookings,Brookings County
89780,21820,72842,Zip,AR,AR,Havana,Russellville,Yell County
59953,21820,5654,Zip,VT,VT,Barre,Barre,Washington County
80231,21820,50233,Zip,IA,IA,Redfield,Des Moines-West Des Moines,Dallas County
87574,21820,67428,Zip,KS,KS,Canton,McPherson,McPherson County
64815,21820,16928,Zip,PA,PA,Deerfield Township,,Tioga County
63792,21820,14869,Zip,NY,NY,Catharine,,Schuyler County
86927,21833,65680,Zip,MO,MO,Kissee Mills,Branson,Taney County
75439,21833,39825,Zip,GA,GA,Brinson,Bainbridge,Decatur County
64958,21833,17214,Zip,PA,PA,Washington Township,Chambersburg-Waynesboro,Franklin County
78277,21833,46794,Zip,IN,IN,Wawaka,Kendallville,Noble County
89164,21833,71670,Zip,AR,AR,Tillar,,Drew County
81974,21833,54921,Zip,WI,WI,Bancroft,Stevens Point,Portage County
88556,21833,70358,Zip,LA,LA,Marrero,New Orleans-Metairie,Jefferson Parish
77763,21833,45696,Zip,OH,OH,Willow Wood,Huntington-Ashland,Lawrence County
95503,21833,87942,Zip,NM,NM,Williamsburg,,Sierra County
92897,21833,79313,Zip,TX,TX,Anton,Levelland,Hockley County
63737,21833,14802,Zip,NY,NY,Town of Alfred,,Allegany County
81485,21833,53924,Zip,WI,WI,Cazenovia,,Richland County
59641,21846,4739,Zip,ME,ME,Eagle Lake,,Aroostook County
82651,21846,56144,Zip,MN,MN,Jasper,,Pipestone County
95747,21846,89008,Zip,NV,NV,Caliente,,Lincoln County
87212,21846,66531,Zip,KS,KS,Riley,Manhattan,Riley County
72695,21846,33585,Zip,FL,FL,Center Hill,The Villages,Sumter County
62617,21846,12502,Zip,NY,NY,Town Of Ancram,Hudson,Columbia County
86914,21846,65662,Zip,MO,MO,Hartville,,Wright County
91432,21854,76486,Zip,TX,TX,Perrin,,Jack County
63093,21854,13402,Zip,NY,NY,Town of Madison,Syracuse,Madison County
62832,21854,12917,Zip,NY,NY,Town of Burke,Malone,Franklin County
70263,21854,29031,Zip,SC,SC,Carlisle,Spartanburg,Union County
81800,21854,54626,Zip,WI,WI,Eastman,,Crawford County
63432,21854,14129,Zip,NY,NY,Town of Perrysburg,Olean,Cattaraugus County
84906,21854,61330,Zip,IL,IL,La Moille,Ottawa-Peru,Bureau County
59649,21854,4747,Zip,ME,ME,Island Falls,,Aroostook County
83130,21854,57075,Zip,SD,SD,Wentworth,,Lake County
93717,21854,81151,Zip,CO,CO,Sanford,,Costilla County
76247,21854,42140,Zip,KY,KY,Gamaliel,,Monroe County
59748,21867,4969,Zip,ME,ME,Plymouth,Bangor,Penobscot County
90124,21867,73663,Zip,OK,OK,Seiling,,Dewey County
76651,21867,43347,Zip,OH,OH,Rushsylvania,Bellefontaine,Logan County
91131,21867,75928,Zip,TX,TX,Bon Wier,Beaumont-Port Arthur,Newton County
68237,21867,24597,Zip,VA,VA,Vernon Hill,,Halifax County
79406,21867,48832,Zip,MI,MI,Elwell,Alma,Gratiot County
76299,21867,42286,Zip,KY,KY,Trenton,,Todd County
71992,21867,32430,Zip,FL,FL,Altha,,Calhoun County
80436,21867,50568,Zip,IA,IA,Newell,Storm Lake,Buena Vista County
76804,21867,43720,Zip,OH,OH,Blue Rock,Zanesville,Muskingum County
60076,21867,5906,Zip,VT,VT,Lunenburg,Berlin,Essex County
79444,21867,48873,Zip,MI,MI,Pewamo,Ionia,Ionia County
65145,21867,17721,Zip,PA,PA,Avis,Lock Haven,Clinton County
90933,21867,75471,Zip,TX,TX,Pickton,Sulphur Springs,Hopkins County
76194,21867,42036,Zip,KY,KY,Dexter,Murray,Calloway County
89056,21885,71368,Zip,LA,LA,Sicily Island,,Catahoula Parish
83078,21885,57018,Zip,SD,SD,Colton,Sioux Falls,Minnehaha County
98572,21885,96039,Zip,CA,CA,Happy Camp,,Siskiyou County
81845,21885,54721,Zip,WI,WI,Arkansaw,,Pepin County
64275,21885,15729,Zip,PA,PA,Green Township,Indiana,Indiana County
79911,21891,49745,Zip,MI,MI,Hessel,,Mackinac County
69523,21891,27824,Zip,NC,NC,Engelhard,,Hyde County
81702,21891,54459,Zip,WI,WI,Ogema,,Price County
59810,21891,5075,Zip,VT,VT,Thetford,Claremont-Lebanon,Orange County
86677,21891,65053,Zip,MO,MO,Lohman,Jefferson City,Cole County
75097,21891,38961,Zip,MS,MS,Tillatoba,,Yalobusha County
80069,21891,50002,Zip,IA,IA,Adair,,Adair County
88551,21891,70353,Zip,LA,LA,Dulac,Houma-Thibodaux,Terrebonne Parish
84905,21891,61329,Zip,IL,IL,Ladd,Ottawa-Peru,Bureau County
63738,21891,14803,Zip,NY,NY,Town of Almond,,Allegany County
79460,21891,48889,Zip,MI,MI,Sumner,Alma,Gratiot County
89286,21891,71973,Zip,AR,AR,Wickes,,Polk County
78481,21904,47177,Zip,IN,IN,Underwood,Louisville/Jefferson County,Scott County
68983,21904,26337,Zip,WV,WV,Cairo,,Ritchie County
94995,21904,85610,Zip,AZ,AZ,Elfrida,Sierra Vista-Douglas,Cochise County
74032,21904,36761,Zip,AL,AL,Minter,Montgomery,Lowndes County
68421,21904,25039,Zip,WV,WV,Cedar Grove,Charleston,Kanawha County
87780,21904,67870,Zip,KS,KS,Satanta,,Haskell County
99234,21904,97375,Zip,OR,OR,Scotts Mills,Salem,Marion County
75005,21904,38778,Zip,MS,MS,Sunflower,Indianola,Sunflower County
74047,21904,36785,Zip,AL,AL,White Hall,Montgomery,Lowndes County
93059,21916,79744,Zip,TX,TX,Iraan,,Pecos County
100212,21916,99360,Zip,WA,WA,Touchet,Walla Walla,Walla Walla County
71443,21916,31097,Zip,GA,GA,Yatesville,Thomaston,Upson County
76736,21916,43540,Zip,OH,OH,Metamora,Toledo,Fulton County
88086,21916,68651,Zip,NE,NE,Osceola,,Polk County
73517,21916,35572,Zip,AL,AL,Houston,,Winston County
91534,21916,76670,Zip,TX,TX,Milford,Dallas-Fort Worth-Arlington,Ellis County
89330,21916,72045,Zip,AR,AR,El Paso,Searcy,White County
82177,21924,55324,Zip,MN,MN,Darwin,,Meeker County
62626,21924,12513,Zip,NY,NY,Town Of Claverack,Hudson,Columbia County
92286,21924,78151,Zip,TX,TX,Runge,,Karnes County
85132,21924,61747,Zip,IL,IL,Hopedale,Peoria,Tazewell County
85287,21924,62048,Zip,IL,IL,Hartford,St. Louis,Madison County
90100,21924,73624,Zip,OK,OK,Burns Flat,,Washita County
71707,21924,31829,Zip,GA,GA,Waverly Hall,Columbus,Harris County
81153,21924,53023,Zip,WI,WI,Greenbush,Sheboygan,Sheboygan County
67007,21924,21734,Zip,MD,MD,Funkstown,Hagerstown-Martinsburg,Washington County
71362,21935,31009,Zip,GA,GA,Cadwell,Dublin,Laurens County
78853,21935,47948,Zip,IN,IN,Goodland,Chicago-Naperville-Elgin,Newton County
67647,21935,23306,Zip,VA,VA,Belle Haven,,Accomack County
79323,21935,48701,Zip,MI,MI,Akron,,Tuscola County
77149,21935,44404,Zip,OH,OH,Orangeville,Youngstown-Warren-Boardman,Trumbull County
97324,21935,93544,Zip,CA,CA,Llano,Los Angeles-Long Beach-Anaheim,Los Angeles County
83248,21935,57356,Zip,SD,SD,Lake Andes,,Charles Mix County
98626,21935,96107,Zip,CA,CA,Coleville,,Mono County
88192,21935,68824,Zip,NE,NE,Cairo,Grand Island,Hall County
88769,21935,70740,Zip,LA,LA,Grosse Tete,Baton Rouge,Iberville Parish
76327,21935,42349,Zip,KY,KY,Horse Branch,,Ohio County
95476,21949,87747,Zip,NM,NM,Springer,,Colfax County
87664,21949,67570,Zip,KS,KS,Pretty Prairie,Hutchinson,Reno County
79614,21949,49227,Zip,MI,MI,Allen,Hillsdale,Hillsdale County
62999,21949,13158,Zip,NY,NY,Town Of Truxton,Cortland,Cortland County
82948,21949,56576,Zip,MN,MN,Richville,Fergus Falls,Otter Tail County
68419,21949,25035,Zip,WV,WV,Cabin Creek,Charleston,Kanawha County
77886,21949,45881,Zip,OH,OH,Rawson,Findlay,Hancock County
90537,21949,74826,Zip,OK,OK,Asher,Shawnee,Pottawatomie County
84898,21949,61322,Zip,IL,IL,Depue,Ottawa-Peru,Bureau County
91880,21949,77369,Zip,TX,TX,Rye,Houston-The Woodlands-Sugar Land,Liberty County
59660,21949,4765,Zip,ME,ME,Patten,Bangor,Penobscot County
64775,21949,16853,Zip,PA,PA,Milesburg,State College,Centre County
86085,21949,63532,Zip,MO,MO,Bevier,,Macon County
78666,21949,47557,Zip,IN,IN,Monroe City,Vincennes,Knox County
75171,21949,39152,Zip,MS,MS,Pulaski,,Smith County
63817,21965,14898,Zip,NY,NY,Town Of Woodhull,Corning,Steuben County
85185,21965,61841,Zip,IL,IL,Fairmount,Danville,Vermilion County
98559,21965,96023,Zip,CA,CA,Dorris,,Siskiyou County
86993,21965,65771,Zip,MO,MO,Branson,Branson,Taney County
79686,21965,49318,Zip,MI,MI,Casnovia,Muskegon,Muskegon County
91130,21965,75926,Zip,TX,TX,Apple Springs,Huntsville,Trinity County
88075,21965,68636,Zip,NE,NE,Elgin,,Antelope County
86015,21965,63359,Zip,MO,MO,Middletown,,Montgomery County
85010,21965,61480,Zip,IL,IL,Stronghurst,Burlington,Henderson County
92934,21978,79372,Zip,TX,TX,Sundown,Levelland,Hockley County
68388,21978,24966,Zip,WV,WV,Renick,,Greenbrier County
59153,21978,3583,Zip,NH,NH,Jefferson,Berlin,Coos County
65295,21978,17985,Zip,PA,PA,North Union Township,Pottsville,Schuylkill County
78454,21978,47135,Zip,IN,IN,Laconia,Louisville/Jefferson County,Harrison County
89378,21978,72111,Zip,AR,AR,Mount Vernon,Little Rock-North Little Rock-Conway,Faulkner County
86199,21978,63823,Zip,MO,MO,Bertrand,,Mississippi County
82769,21978,56309,Zip,MN,MN,Ashby,,Grant County
62389,21978,12087,Zip,NY,NY,Town Of New Baltimore,,Greene County
92913,21978,79343,Zip,TX,TX,Lorenzo,Lubbock,Crosby County
81975,21978,54922,Zip,WI,WI,Deer Creek,Appleton,Outagamie County
99682,21978,98276,Zip,WA,WA,Nooksack,Bellingham,Whatcom County
86125,21978,63629,Zip,MO,MO,Bunker,,Reynolds County
59785,21993,5046,Zip,VT,VT,Groton,,Caledonia County
95205,21993,86434,Zip,AZ,AZ,Kingman,Lake Havasu City-Kingman,Mohave County
64682,21993,16657,Zip,PA,PA,Hopewell Township,Huntingdon,Huntingdon County
90535,21993,74824,Zip,OK,OK,Agra,Oklahoma City,Lincoln County
76674,21993,43432,Zip,OH,OH,Graytown,Port Clinton,Ottawa County
82941,21993,56569,Zip,MN,MN,Ogema,,Becker County
67817,21993,23829,Zip,VA,VA,Capron,,Southampton County
72916,21993,33924,Zip,FL,FL,Captiva,Cape Coral-Fort Myers,Lee County
74421,21993,37688,Zip,TN,TN,Shady Valley,,Johnson County
76287,21993,42259,Zip,KY,KY,Mammoth Cave,Bowling Green,Edmonson County
81802,21993,54628,Zip,WI,WI,Ferryville,,Crawford County
63306,21993,13807,Zip,NY,NY,Town Of Hartwick,Oneonta,Otsego County
87849,22007,68071,Zip,NE,NE,Winnebago,,Thurston County
68063,22007,24250,Zip,VA,VA,Fort Blackmore,Kingsport-Bristol-Bristol,Scott County
76428,22007,42733,Zip,KY,KY,Elk Horn,Campbellsville,Taylor County
74050,22007,36792,Zip,AL,AL,Randolph,Birmingham-Hoover,Bibb County
94027,22007,83025,Zip,WY,WY,Teton Village,Jackson,Teton County
95400,22007,87520,Zip,NM,NM,Chama,Espa̱ola,Rio Arriba County
95004,22007,85620,Zip,AZ,AZ,Bisbee,Sierra Vista-Douglas,Cochise County
84698,22007,60911,Zip,IL,IL,Ashkum,,Iroquois County
77160,22007,44418,Zip,OH,OH,Fowler,Youngstown-Warren-Boardman,Trumbull County
93424,22007,80480,Zip,CO,CO,Walden,,Jackson County
89847,22007,73009,Zip,OK,OK,Binger,,Caddo County
68795,22020,25865,Zip,WV,WV,Lester,Beckley,Raleigh County
64345,22020,15860,Zip,PA,PA,Eldred Township,,Jefferson County
84967,22020,61428,Zip,IL,IL,Dahinda,Galesburg,Knox County
94081,22020,83246,Zip,ID,ID,Lava Hot Springs,Pocatello,Bannock County
88152,22020,68765,Zip,NE,NE,Osmond,Norfolk,Pierce County
77361,22020,44853,Zip,OH,OH,New Riegel,Tiffin,Seneca County
90111,22020,73645,Zip,OK,OK,Erick,Elk City,Beckham County
59240,22020,3846,Zip,NH,NH,Jackson,,Carroll County
74888,22020,38577,Zip,TN,TN,Pall Mall,,Pickett County
71117,22020,30425,Zip,GA,GA,Garfield,,Emanuel County
86258,22020,63945,Zip,MO,MO,Poplar Bluff,Poplar Bluff,Butler County
65597,22020,18821,Zip,PA,PA,Great Bend Township,,Susquehanna County
83751,22020,58579,Zip,ND,ND,Wilton,Bismarck,Burleigh County
74180,22020,37118,Zip,TN,TN,Milton,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County
89389,22038,72122,Zip,AR,AR,Paron,Little Rock-North Little Rock-Conway,Saline County
84578,22038,60550,Zip,IL,IL,Shabbona,Chicago-Naperville-Elgin,DeKalb County
86747,22038,65261,Zip,MO,MO,Marceline,,Chariton County
71421,22038,31072,Zip,GA,GA,Pitts,,Wilcox County
86638,22038,64867,Zip,MO,MO,Stella,Fayetteville-Springdale-Rogers,McDonald County
75791,22038,40815,Zip,KY,KY,Cawood,,Harlan County
65444,22038,18354,Zip,PA,PA,Hamilton Township,East Stroudsburg,Monroe County
80859,22038,52161,Zip,IA,IA,Ossian,,Winneshiek County
99118,22038,97204,Zip,OR,OR,Portland,Portland-Vancouver-Hillsboro,Multnomah County
78886,22038,47989,Zip,IN,IN,Waveland,,Parke County
64125,22038,15475,Zip,PA,PA,Republic,Pittsburgh,Fayette County
98225,22038,95466,Zip,CA,CA,Philo,Ukiah,Mendocino County
94199,22052,83535,Zip,ID,ID,Juliaetta,Moscow,Latah County
68842,22052,25969,Zip,WV,WV,White Oak,,Summers County
88606,22052,70453,Zip,LA,LA,Pine Grove,Baton Rouge,Saint Helena Parish
74991,22052,38759,Zip,MS,MS,Merigold,Cleveland,Bolivar County
86792,22052,65348,Zip,MO,MO,Otterville,,Cooper County
93266,22052,80137,Zip,CO,CO,Watkins,Denver-Aurora-Lakewood,Arapahoe County
80778,22059,51638,Zip,IA,IA,Essex,,Page County
77241,22059,44625,Zip,OH,OH,East Rochester,Salem,Columbiana County
79669,22059,49288,Zip,MI,MI,Waldron,Hillsdale,Hillsdale County
63299,22059,13796,Zip,NY,NY,Town of Laurens,Oneonta,Otsego County
80055,22059,49958,Zip,MI,MI,Hancock,Houghton,Houghton County
75136,22059,39082,Zip,MS,MS,Harrisville,Jackson,Simpson County
82778,22059,56318,Zip,MN,MN,Burtrum,,Todd County
63356,22059,14008,Zip,NY,NY,Gasport,Buffalo-Cheektowaga-Niagara Falls,Niagara County
59708,22059,4922,Zip,ME,ME,Burnham,,Waldo County
67447,22059,22940,Zip,VA,VA,Free Union,Charlottesville,Albemarle County
74953,22059,38673,Zip,MS,MS,Taylor,Oxford,Lafayette County
81457,22059,53804,Zip,WI,WI,Bloomington,Platteville,Grant County
83432,22059,57760,Zip,SD,SD,Newell,,Butte County
99104,22059,97137,Zip,OR,OR,Saint Paul,Salem,Marion County
75789,22073,40810,Zip,KY,KY,Bledsoe,,Harlan County
60903,22073,8006,Zip,NJ,NJ,Barnegat Light,New York-Newark-Jersey City,Ocean County
67161,22073,22125,Zip,VA,VA,Woodbridge,Washington-Arlington-Alexandria,Prince William County
94233,22073,83626,Zip,ID,ID,Greenleaf,Boise City,Canyon County
86703,22073,65085,Zip,MO,MO,Westphalia,Jefferson City,Osage County
67914,22073,24011,Zip,VA,VA,Roanoke,Roanoke,Roanoke City
81121,22073,52777,Zip,IA,IA,Wheatland,Clinton,Clinton County
75540,22073,40152,Zip,KY,KY,McDaniels,,Breckinridge County
82942,22073,56570,Zip,MN,MN,Osage,,Becker County
80846,22073,52142,Zip,IA,IA,Fayette,,Fayette County
79433,22073,48860,Zip,MI,MI,Muir,Ionia,Ionia County
88397,22073,69347,Zip,NE,NE,Hay Springs,,Sheridan County
65970,22073,19503,Zip,PA,PA,Bally,Reading,Berks County
68982,22087,26335,Zip,WV,WV,Burnsville,,Braxton County
77594,22087,45333,Zip,OH,OH,Houston,Sidney,Shelby County
