,RegionName,MsaName,year,rent_price,median_income,income_per_capita,income_200000_or_more,owner_occupied_housing_units_median_value,median_rent,million_dollar_housing_units
1186,90029,"Los Angeles-Long Beach-Anaheim, CA",2014,1339.5555555555557,35253.0,18764.0,210.0,520800.0,922.0,74
1187,11237,"New York, NY",2014,2338.4166666666665,42496.0,18373.0,265.0,496100.0,1159.0,7
1188,94404,"San Francisco, CA",2014,3192.3333333333335,114779.0,56371.0,3052.0,810400.0,2001.0,2366
1189,76262,"Dallas-Fort Worth, TX",2014,1330.1818181818182,90181.0,45679.0,1563.0,244500.0,905.0,286
1190,46203,"Indianapolis, IN",2014,703.0,31630.0,15591.0,59.0,75100.0,563.0,0
1191,78154,"San Antonio, TX",2014,1275.5,72805.0,30430.0,470.0,168800.0,875.0,8
1192,55330,"Minneapolis-St Paul, MN",2014,1145.2,76504.0,32118.0,518.0,197700.0,822.0,25
1193,20785,"Washington, DC",2014,1529.6666666666667,59298.0,29208.0,330.0,215100.0,1133.0,27
1194,90065,"Los Angeles-Long Beach-Anaheim, CA",2014,1539.0,52794.0,25511.0,916.0,470000.0,1006.0,171
1195,91606,"Los Angeles-Long Beach-Anaheim, CA",2014,1671.6666666666667,42195.0,20007.0,338.0,376300.0,1008.0,26
1196,76119,"Dallas-Fort Worth, TX",2014,1104.3333333333333,28686.0,12973.0,24.0,60600.0,584.0,0
1197,33155,"Miami-Fort Lauderdale, FL",2014,1690.1666666666667,55827.0,25539.0,794.0,253600.0,1188.0,63
1198,15206,"Pittsburgh, PA",2014,1143.75,35404.0,28686.0,611.0,130300.0,626.0,42
1199,92557,"Riverside, CA",2014,1532.3333333333333,60655.0,20894.0,396.0,203800.0,1161.0,71
1200,90291,"Los Angeles-Long Beach-Anaheim, CA",2014,2690.7,81025.0,64778.0,2183.0,1000001.0,1637.0,2480
1201,80228,"Denver, CO",2014,1434.7777777777778,69982.0,37110.0,804.0,275400.0,880.0,54
1202,96826,"Urban Honolulu, HI",2014,1453.2,44946.0,30113.0,459.0,364400.0,1044.0,96
1203,91423,"Los Angeles-Long Beach-Anaheim, CA",2014,1852.25,75671.0,55557.0,2207.0,771200.0,1392.0,1386
1204,33133,"Miami-Fort Lauderdale, FL",2014,1755.0,59226.0,44954.0,1915.0,426500.0,1135.0,1080
1205,02138,"Boston, MA",2014,2226.9166666666665,78534.0,51467.0,2065.0,655400.0,1703.0,1485
1206,90501,"Los Angeles-Long Beach-Anaheim, CA",2014,1719.8333333333333,59878.0,26567.0,688.0,523400.0,1130.0,131
1207,99206,"Spokane, WA",2014,857.9090909090909,52057.0,25274.0,277.0,179000.0,700.0,62
1208,89012,"Las Vegas, NV",2014,1170.0833333333333,68845.0,37572.0,774.0,220800.0,1077.0,191
1209,20743,"Washington, DC",2014,1211.4545454545455,57979.0,26630.0,242.0,193700.0,1034.0,52
1210,85138,"Phoenix, AZ",2014,865.0833333333334,65290.0,24960.0,216.0,136200.0,920.0,24
1211,94116,"San Francisco, CA",2014,2593.5,84828.0,43791.0,2564.0,763200.0,1463.0,1847
1212,78723,"Austin, TX",2014,1130.6363636363637,42615.0,23108.0,272.0,189100.0,691.0,4
1213,94804,"San Francisco, CA",2014,1495.1666666666667,49541.0,23519.0,371.0,228000.0,1110.0,50
1214,77006,"Houston, TX",2014,1445.8181818181818,69508.0,62642.0,1794.0,341600.0,885.0,105
1215,33702,"Tampa, FL",2014,1114.75,48175.0,28699.0,311.0,118300.0,754.0,70
1216,08901,"New York, NY",2014,1427.0,38399.0,14070.0,263.0,240700.0,1214.0,11
1217,28214,"Charlotte, NC",2014,1061.1666666666667,54843.0,24395.0,144.0,124200.0,864.0,18
1218,33193,"Miami-Fort Lauderdale, FL",2014,1434.6666666666667,49945.0,19696.0,282.0,198300.0,1101.0,16
1219,93619,"Fresno, CA",2014,1541.9,104557.0,43382.0,1565.0,362100.0,1473.0,399
1220,06040,"Hartford, CT",2014,1062.0,60834.0,30545.0,618.0,206100.0,921.0,47
1221,77009,"Houston, TX",2014,1502.7272727272727,45016.0,27429.0,1028.0,174300.0,619.0,65
1222,95050,"San Jose, CA",2014,1845.5454545454545,69341.0,36350.0,1244.0,610900.0,1384.0,242
1223,21014,"Baltimore, MD",2014,1328.3333333333333,87348.0,38563.0,1165.0,298300.0,997.0,31
1224,30338,"Atlanta, GA",2014,1196.3636363636363,86008.0,48229.0,1882.0,381800.0,1007.0,27
1225,60031,"Chicago, IL",2014,1273.4444444444443,83500.0,37196.0,1299.0,243500.0,982.0,26
1226,34653,"Tampa, FL",2014,918.5,34157.0,18852.0,53.0,80600.0,702.0,1
1227,20707,"Washington, DC",2014,1514.4545454545455,76221.0,35859.0,750.0,269700.0,1251.0,30
1228,33014,"Miami-Fort Lauderdale, FL",2014,1372.25,37098.0,18817.0,345.0,193000.0,990.0,88
1229,80204,"Denver, CO",2014,1416.9166666666667,32098.0,22456.0,370.0,175700.0,709.0,81
1230,30294,"Atlanta, GA",2014,1020.75,57944.0,24756.0,236.0,120500.0,783.0,52
1231,80247,"Denver, CO",2014,1165.5,37338.0,27136.0,260.0,117500.0,866.0,0
1232,90292,"Los Angeles-Long Beach-Anaheim, CA",2014,2917.3333333333335,103319.0,78281.0,2309.0,728700.0,2001.0,909
1233,98087,"Seattle, WA",2014,1275.6363636363637,66135.0,28090.0,375.0,265500.0,1049.0,8
1234,33604,"Tampa, FL",2014,842.8333333333334,32224.0,18284.0,103.0,102600.0,688.0,11
1235,98107,"Seattle, WA",2014,1523.5833333333333,71597.0,46794.0,812.0,461100.0,1131.0,129
1236,90069,"Los Angeles-Long Beach-Anaheim, CA",2014,2338.1,78607.0,85643.0,2060.0,694800.0,1494.0,1597
1237,94551,"San Francisco, CA",2014,2298.2727272727275,98321.0,40775.0,1951.0,451800.0,1429.0,179
1238,38002,"Memphis, TN",2014,1272.3,92772.0,34521.0,867.0,220400.0,1068.0,12
1239,40272,"Louisville-Jefferson County, KY",2014,825.1428571428571,50345.0,23103.0,197.0,117700.0,626.0,9
1240,23831,"Richmond, VA",2014,1092.857142857143,66723.0,30405.0,278.0,215100.0,942.0,32
1241,38018,"Memphis, TN",2014,1192.8333333333333,67642.0,32253.0,665.0,153400.0,899.0,25
1242,60302,"Chicago, IL",2014,1272.909090909091,75019.0,51325.0,2322.0,381600.0,923.0,282
1243,29209,"Columbia, SC",2014,940.8181818181819,45807.0,26834.0,491.0,137900.0,674.0,43
1244,10013,"New York, NY",2014,4044.1666666666665,97228.0,96781.0,3264.0,1000001.0,1387.0,2648
1245,60068,"Chicago, IL",2014,1704.2727272727273,87626.0,45635.0,1977.0,388900.0,1073.0,225
1246,11231,"New York, NY",2014,2601.25,83383.0,52748.0,2442.0,939100.0,1521.0,1778
1247,89149,"Las Vegas, NV",2014,1074.25,68329.0,32875.0,717.0,205500.0,997.0,36
1248,94582,"San Francisco, CA",2014,3121.6666666666665,138371.0,54124.0,3993.0,806900.0,1721.0,1630
1249,63146,"St. Louis, MO",2014,1033.909090909091,64025.0,37276.0,618.0,198100.0,797.0,41
1250,95757,"Sacramento, CA",2014,1552.25,87782.0,27587.0,849.0,312300.0,1450.0,123
1251,76227,"Dallas-Fort Worth, TX",2014,1421.25,79709.0,29320.0,379.0,160100.0,1155.0,48
1252,19132,"Philadelphia, PA",2014,888.7777777777778,22487.0,13771.0,94.0,47000.0,575.0,13
1253,08844,"New York, NY",2014,1520.7,114991.0,47343.0,2609.0,398200.0,1214.0,76
1254,11365,"New York, NY",2014,2019.5,58990.0,27555.0,721.0,579800.0,1284.0,190
1255,20814,"Washington, DC",2014,2172.1666666666665,118977.0,76764.0,3241.0,653800.0,1776.0,1314
1256,30311,"Atlanta, GA",2014,861.2727272727273,26665.0,16848.0,217.0,109300.0,609.0,11
1257,92019,"San Diego, CA",2014,1710.6666666666667,74797.0,31069.0,874.0,414100.0,1344.0,141
1258,85035,"Phoenix, AZ",2014,584.5,31065.0,10405.0,9.0,71000.0,695.0,0
1259,33613,"Tampa, FL",2014,856.4545454545455,27286.0,21009.0,405.0,133300.0,674.0,173
1260,78749,"Austin, TX",2014,1214.5833333333333,84954.0,40471.0,1037.0,248300.0,1078.0,0
1261,02909,"Providence, RI",2014,1141.8181818181818,30439.0,15379.0,87.0,155700.0,699.0,0
1262,90405,"Los Angeles-Long Beach-Anaheim, CA",2014,2029.8,78756.0,55603.0,2023.0,1000001.0,1501.0,2259
1263,92307,"Riverside, CA",2014,911.3333333333334,57124.0,26208.0,555.0,175800.0,819.0,52
1264,78610,"Austin, TX",2014,1362.0,74550.0,29996.0,530.0,183300.0,835.0,80
1265,74014,"Tulsa, OK",2014,1175.5555555555557,71447.0,28717.0,341.0,160300.0,809.0,47
1266,29063,"Columbia, SC",2014,1052.5,67205.0,31684.0,644.0,149100.0,904.0,10
1267,23060,"Richmond, VA",2014,1426.1666666666667,80136.0,35435.0,756.0,246800.0,982.0,31
1268,89032,"Las Vegas, NV",2014,1020.6666666666666,52110.0,20175.0,298.0,124000.0,923.0,10
1269,55407,"Minneapolis-St Paul, MN",2014,1101.1666666666667,49253.0,24644.0,388.0,178200.0,779.0,7
1270,29650,"Greenville, SC",2014,1136.5,67939.0,35113.0,816.0,201900.0,773.0,61
1271,85379,"Phoenix, AZ",2014,1055.3333333333333,71066.0,24710.0,299.0,158200.0,1042.0,14
1272,63119,"St. Louis, MO",2014,1218.0,71532.0,42030.0,1386.0,211800.0,811.0,166
1273,77065,"Houston, TX",2014,1119.2857142857142,56341.0,29096.0,568.0,140800.0,823.0,37
1274,89030,"Las Vegas, NV",2014,665.5,28762.0,11570.0,59.0,71400.0,616.0,0
1275,32209,"Jacksonville, FL",2014,592.4166666666666,21532.0,13112.0,59.0,68300.0,517.0,7
1276,80221,"Denver, CO",2014,1539.8,47604.0,20066.0,163.0,168100.0,807.0,28
1277,60074,"Chicago, IL",2014,1056.6363636363637,63214.0,29745.0,585.0,218800.0,965.0,5
1278,75069,"Dallas-Fort Worth, TX",2014,1382.6666666666667,47886.0,27415.0,683.0,181800.0,747.0,172
1279,98056,"Seattle, WA",2014,1379.0,72420.0,36728.0,939.0,338200.0,1030.0,62
1280,90638,"Los Angeles-Long Beach-Anaheim, CA",2014,2142.7272727272725,79858.0,29316.0,946.0,410500.0,1409.0,108
1281,77079,"Houston, TX",2014,1337.375,99650.0,54411.0,2493.0,337200.0,949.0,219
1282,48239,"Detroit, MI",2014,866.0,50346.0,23053.0,158.0,65100.0,787.0,49
1283,37214,"Nashville, TN",2014,1083.25,50827.0,27224.0,158.0,142100.0,804.0,0
1284,30269,"Atlanta, GA",2014,1310.25,85836.0,38792.0,1253.0,271000.0,991.0,64
1285,91401,"Los Angeles-Long Beach-Anaheim, CA",2014,1494.0,48994.0,26148.0,700.0,500700.0,1078.0,144
1286,92262,"Riverside, CA",2014,1360.6666666666667,46519.0,34450.0,649.0,279100.0,822.0,183
1287,77035,"Houston, TX",2014,937.1428571428571,37962.0,22450.0,442.0,161400.0,597.0,0
1288,92821,"Los Angeles-Long Beach-Anaheim, CA",2014,1647.0833333333333,80163.0,34510.0,1040.0,516000.0,1438.0,57
1289,10035,"New York, NY",2014,1958.9166666666667,26764.0,19691.0,338.0,461400.0,680.0,173
1290,98121,"Seattle, WA",2014,1998.0833333333333,72544.0,64451.0,971.0,436500.0,1182.0,116
1291,21042,"Baltimore, MD",2014,1810.125,142449.0,57625.0,4053.0,559800.0,1421.0,506
1292,06106,"Hartford, CT",2014,1032.1666666666667,26956.0,15861.0,128.0,158600.0,744.0,41
1293,80112,"Denver, CO",2014,1441.5,83138.0,44565.0,1299.0,312700.0,1117.0,47
1294,89102,"Las Vegas, NV",2014,810.75,32884.0,19455.0,224.0,143600.0,658.0,21
1295,92840,"Los Angeles-Long Beach-Anaheim, CA",2014,1738.6666666666667,61934.0,21481.0,551.0,378400.0,1237.0,68
1296,20016,"Washington, DC",2014,1700.3,122087.0,78838.0,4259.0,828200.0,1819.0,2727
1297,77096,"Houston, TX",2014,1170.0,59556.0,38567.0,1474.0,264500.0,745.0,50
1298,89139,"Las Vegas, NV",2014,1132.1666666666667,68167.0,27325.0,407.0,174400.0,1146.0,20
1299,94123,"San Francisco, CA",2014,3232.25,121200.0,91429.0,3560.0,1000001.0,1855.0,2642
1300,94523,"San Francisco, CA",2014,1986.5714285714287,81685.0,44061.0,1495.0,515800.0,1428.0,190
1301,55414,"Minneapolis-St Paul, MN",2014,1314.090909090909,30647.0,19528.0,322.0,245700.0,800.0,30
1302,34205,"North Port-Sarasota-Bradenton, FL",2014,1196.3636363636363,35921.0,20886.0,136.0,101100.0,684.0,38
1303,32258,"Jacksonville, FL",2014,1199.4166666666667,82879.0,36544.0,557.0,191900.0,1108.0,22
1304,60607,"Chicago, IL",2014,2024.0833333333333,81042.0,50573.0,1538.0,338400.0,1420.0,79
1305,90266,"Los Angeles-Long Beach-Anaheim, CA",2014,3598.5833333333335,142071.0,81787.0,4769.0,1000001.0,1965.0,6585
1306,60564,"Chicago, IL",2014,1492.0833333333333,142508.0,49748.0,3454.0,414900.0,1579.0,60
1307,01760,"Boston, MA",2014,1937.1818181818182,99172.0,51700.0,2117.0,434700.0,1150.0,293
1308,30092,"Atlanta, GA",2014,1064.6666666666667,61683.0,35526.0,1036.0,274700.0,736.0,17
1309,92505,"Riverside, CA",2014,1309.3636363636363,55947.0,19686.0,250.0,232100.0,1085.0,57
1310,95691,"Sacramento, CA",2014,1311.25,65769.0,27692.0,361.0,260000.0,929.0,40
1311,91360,"Ventura, CA",2014,2267.2727272727275,91617.0,39133.0,2031.0,557200.0,1706.0,343
1312,91205,"Los Angeles-Long Beach-Anaheim, CA",2014,1323.875,37414.0,20011.0,178.0,451000.0,1111.0,66
1313,33707,"Tampa, FL",2014,1102.7272727272727,41247.0,33973.0,652.0,161000.0,813.0,243
1314,60030,"Chicago, IL",2014,1188.8333333333333,81055.0,36945.0,1178.0,210500.0,938.0,66
1315,30180,"Atlanta, GA",2014,1080.5,57444.0,25263.0,260.0,124200.0,720.0,26
1316,92705,"Los Angeles-Long Beach-Anaheim, CA",2014,2197.375,82675.0,41711.0,2580.0,723900.0,1303.0,2055
1317,85042,"Phoenix, AZ",2014,937.0,45420.0,19688.0,339.0,114900.0,729.0,38
1318,91604,"Los Angeles-Long Beach-Anaheim, CA",2014,2061.6666666666665,90528.0,66474.0,2777.0,838100.0,1587.0,2196
1319,78628,"Austin, TX",2014,1198.0,79813.0,38855.0,819.0,224500.0,805.0,16
1320,33309,"Miami-Fort Lauderdale, FL",2014,1254.5833333333333,46474.0,21545.0,216.0,136100.0,993.0,28
1321,33135,"Miami-Fort Lauderdale, FL",2014,1278.2,22329.0,15004.0,138.0,210000.0,781.0,32
1322,92649,"Los Angeles-Long Beach-Anaheim, CA",2014,1796.0,86469.0,50705.0,1733.0,634100.0,1604.0,1284
1323,22015,"Washington, DC",2014,2123.7,120506.0,45732.0,2718.0,450800.0,1733.0,64
1324,92373,"Riverside, CA",2014,1351.1666666666667,63948.0,37885.0,1248.0,368500.0,1041.0,209
1325,97209,"Portland, OR",2014,1576.4166666666667,42936.0,51874.0,829.0,367300.0,922.0,65
1326,01604,"Worcester, MA",2014,1005.3333333333334,47865.0,25798.0,375.0,211400.0,871.0,55
1327,30033,"Atlanta, GA",2014,1563.6,59780.0,35499.0,859.0,241500.0,896.0,57
1328,76131,"Dallas-Fort Worth, TX",2014,1304.3333333333333,75973.0,27187.0,323.0,130900.0,1127.0,0
1329,98198,"Seattle, WA",2014,1123.4545454545455,55516.0,26405.0,458.0,245900.0,924.0,56
1330,40207,"Louisville-Jefferson County, KY",2014,1262.6,71402.0,46690.0,1430.0,255500.0,777.0,265
1331,21113,"Baltimore, MD",2014,1736.0833333333333,97370.0,44698.0,1369.0,303500.0,1609.0,31
1332,94303,"San Jose, CA",2014,3392.0,89464.0,38074.0,2742.0,1000001.0,1546.0,3654
1333,08096,"Philadelphia, PA",2014,1205.4444444444443,66967.0,32068.0,606.0,193300.0,916.0,18
1334,23235,"Richmond, VA",2014,1335.1,69283.0,37171.0,645.0,218300.0,993.0,135
1335,95843,"Sacramento, CA",2014,1257.4166666666667,64773.0,23897.0,439.0,212000.0,1158.0,85
1336,85233,"Phoenix, AZ",2014,1020.0833333333334,74668.0,32830.0,872.0,216300.0,901.0,4
1337,85213,"Phoenix, AZ",2014,796.5833333333334,57220.0,29432.0,860.0,178000.0,796.0,44
1338,33710,"Tampa, FL",2014,1131.9166666666667,51277.0,26429.0,233.0,138700.0,745.0,40
1339,30344,"Atlanta, GA",2014,819.75,37324.0,18792.0,141.0,93300.0,700.0,7
1340,90808,"Los Angeles-Long Beach-Anaheim, CA",2014,1763.75,96824.0,40586.0,1435.0,508600.0,1359.0,78
1341,78218,"San Antonio, TX",2014,999.9166666666666,37885.0,19854.0,186.0,89900.0,654.0,14
1342,43221,"Columbus, OH",2014,1284.142857142857,85393.0,45425.0,1556.0,235200.0,856.0,97
1343,90403,"Los Angeles-Long Beach-Anaheim, CA",2014,2576.9166666666665,72366.0,60649.0,1943.0,947500.0,1644.0,1426
1344,18018,"Allentown, PA",2014,1152.6363636363637,46890.0,25563.0,256.0,163800.0,811.0,0
1345,92058,"San Diego, CA",2014,1604.6363636363637,46655.0,19203.0,120.0,278900.0,1594.0,17
1346,95833,"Sacramento, CA",2014,1277.0,55827.0,25155.0,410.0,171400.0,964.0,29
1347,22031,"Washington, DC",2014,1740.25,106332.0,48018.0,1958.0,498600.0,1728.0,213
1348,77054,"Houston, TX",2014,1018.6,43226.0,30372.0,339.0,120900.0,830.0,0
1349,23323,"Virginia Beach, VA",2014,1508.4166666666667,72759.0,27658.0,319.0,234300.0,877.0,79
1350,77304,"Houston, TX",2014,990.3333333333334,59278.0,31910.0,527.0,172200.0,830.0,61
1351,80209,"Denver, CO",2014,1381.1666666666667,77822.0,64808.0,2148.0,482700.0,1019.0,646
1352,34759,"Lakeland, FL",2014,939.0833333333334,41392.0,17523.0,177.0,123500.0,866.0,0
1353,91387,"Los Angeles-Long Beach-Anaheim, CA",2014,1976.6,82076.0,31945.0,990.0,370400.0,1484.0,296
1354,29605,"Greenville, SC",2014,883.2727272727273,40840.0,25641.0,636.0,139100.0,538.0,172
1355,60103,"Chicago, IL",2014,1509.9,95350.0,37345.0,1292.0,262200.0,1152.0,80
1356,48224,"Detroit, MI",2014,660.9166666666666,30262.0,14937.0,99.0,45300.0,655.0,22
1357,98117,"Seattle, WA",2014,1491.5454545454545,91199.0,45900.0,1216.0,474900.0,1191.0,190
1358,02184,"Boston, MA",2014,1978.4444444444443,87500.0,37301.0,1149.0,368100.0,1184.0,62
1359,96707,"Urban Honolulu, HI",2014,2078.5,98825.0,30606.0,690.0,467500.0,1924.0,178
1360,01852,"Boston, MA",2014,1196.8,48690.0,26735.0,354.0,234800.0,899.0,20
1361,46074,"Indianapolis, IN",2014,1203.7142857142858,93806.0,37606.0,951.0,245900.0,739.0,51
1362,80128,"Denver, CO",2014,1349.0,79549.0,37526.0,821.0,261000.0,1098.0,107
1363,03820,"Boston, MA",2014,1121.5833333333333,60045.0,32310.0,542.0,238700.0,903.0,20
1364,95129,"San Jose, CA",2014,2558.0,107493.0,46901.0,2962.0,908300.0,1653.0,3040
1365,20109,"Washington, DC",2014,1404.5833333333333,66299.0,28165.0,309.0,229100.0,1212.0,23
1366,29708,"Charlotte, NC",2014,1498.0,95127.0,38289.0,1080.0,275200.0,962.0,82
1367,75220,"Dallas-Fort Worth, TX",2014,1032.4444444444443,38628.0,24465.0,744.0,163300.0,621.0,416
1368,21703,"Washington, DC",2014,1547.090909090909,73908.0,33792.0,740.0,246600.0,1230.0,15
1369,20120,"Washington, DC",2014,1888.090909090909,111926.0,47530.0,2860.0,417900.0,1499.0,136
1370,80206,"Denver, CO",2014,1221.5833333333333,61000.0,59637.0,1383.0,437600.0,799.0,641
1371,97214,"Portland, OR",2014,1195.5833333333333,52440.0,36896.0,709.0,390400.0,833.0,6
1372,98032,"Seattle, WA",2014,1091.2,47030.0,24375.0,209.0,220200.0,843.0,16
1373,85037,"Phoenix, AZ",2014,911.1666666666666,47869.0,16737.0,21.0,96200.0,842.0,0
1374,30189,"Atlanta, GA",2014,1296.25,77930.0,34499.0,1023.0,195000.0,918.0,175
1375,98059,"Seattle, WA",2014,1940.2857142857142,93486.0,39925.0,1348.0,364900.0,1082.0,261
1376,92102,"San Diego, CA",2014,1284.5,41575.0,19581.0,296.0,291300.0,994.0,91
1377,78729,"Austin, TX",2014,1103.5,60567.0,33636.0,419.0,198600.0,867.0,0
1378,98155,"Seattle, WA",2014,1491.5454545454545,72241.0,37422.0,1065.0,338700.0,1048.0,130
1379,77056,"Houston, TX",2014,1942.0,92521.0,82622.0,1938.0,589300.0,1152.0,969
1380,75087,"Dallas-Fort Worth, TX",2014,1568.1666666666667,89078.0,35808.0,686.0,204500.0,969.0,0
1381,98006,"Seattle, WA",2014,2125.3333333333335,111216.0,53437.0,2618.0,596500.0,1422.0,1108
1382,01702,"Boston, MA",2014,1538.3333333333333,52428.0,28806.0,656.0,301900.0,1017.0,43
1383,60504,"Chicago, IL",2014,1379.3333333333333,71957.0,31281.0,652.0,191500.0,1098.0,7
1384,80920,"Colorado Springs, CO",2014,1192.1666666666667,90596.0,36155.0,942.0,275300.0,1115.0,11
1385,50265,"Des Moines, IA",2014,1251.7272727272727,68160.0,36640.0,778.0,179400.0,765.0,108
1386,80916,"Colorado Springs, CO",2014,975.75,41994.0,17811.0,108.0,141000.0,806.0,75
1387,89178,"Las Vegas, NV",2014,1112.5833333333333,76231.0,31923.0,522.0,210800.0,1175.0,49
1388,85718,"Tucson, AZ",2014,1061.1666666666667,79155.0,58020.0,2041.0,438400.0,762.0,781
1389,33060,"Miami-Fort Lauderdale, FL",2014,1141.75,38583.0,20674.0,297.0,166400.0,854.0,80
1390,92612,"Los Angeles-Long Beach-Anaheim, CA",2014,2146.3333333333335,67039.0,36893.0,931.0,584800.0,1822.0,190
1391,02446,"Boston, MA",2014,2369.0833333333335,79289.0,57304.0,2375.0,680300.0,1762.0,1518
1392,93612,"Fresno, CA",2014,1019.4,37207.0,18433.0,56.0,147200.0,773.0,0
1393,85257,"Phoenix, AZ",2014,1168.9166666666667,50740.0,28554.0,275.0,173900.0,919.0,7
1394,33756,"Tampa, FL",2014,941.5,37144.0,25662.0,453.0,152700.0,705.0,313
1395,94583,"San Francisco, CA",2014,2627.6666666666665,121948.0,48738.0,2492.0,659000.0,1627.0,655
1396,32812,"Orlando, FL",2014,1190.9166666666667,46154.0,26087.0,464.0,167400.0,813.0,30
1397,37203,"Nashville, TN",2014,1562.2,31042.0,27580.0,224.0,211200.0,652.0,0
1398,34208,"North Port-Sarasota-Bradenton, FL",2014,1299.888888888889,39168.0,18297.0,226.0,135300.0,751.0,66
1399,78108,"San Antonio, TX",2014,1374.0,85382.0,29957.0,439.0,186000.0,1148.0,0
1400,08807,"New York, NY",2014,1963.75,113294.0,47707.0,2544.0,433500.0,1464.0,228
1401,30087,"Atlanta, GA",2014,1076.0833333333333,67420.0,31004.0,598.0,156000.0,971.0,72
1402,10075,"New York, NY",2014,2431.8333333333335,104583.0,113485.0,4129.0,806900.0,1896.0,2171
1403,27540,"Raleigh, NC",2014,1278.25,88638.0,33308.0,826.0,236000.0,1016.0,46
1404,32250,"Jacksonville, FL",2014,1280.5833333333333,58353.0,38785.0,795.0,244500.0,953.0,126
1405,11590,"New York, NY",2014,1638.3333333333333,89641.0,34702.0,1810.0,411900.0,1314.0,83
1406,80226,"Denver, CO",2014,1116.6,52308.0,28273.0,390.0,228700.0,889.0,36
1407,80031,"Denver, CO",2014,1380.5,69305.0,33896.0,733.0,226800.0,1034.0,33
1408,75038,"Dallas-Fort Worth, TX",2014,1241.5,47515.0,27351.0,382.0,174800.0,734.0,89
1409,76065,"Dallas-Fort Worth, TX",2014,1305.4166666666667,82618.0,31483.0,437.0,164600.0,795.0,28
1410,30342,"Atlanta, GA",2014,1303.1,65155.0,53623.0,2084.0,468700.0,871.0,696
1411,63011,"St. Louis, MO",2014,1247.0,85883.0,42301.0,1578.0,251300.0,939.0,55
1412,60202,"Chicago, IL",2014,1287.0833333333333,70705.0,40600.0,1301.0,284900.0,1020.0,275
1413,53719,"Madison, WI",2014,1181.625,71892.0,36978.0,441.0,221900.0,884.0,29
1414,30238,"Atlanta, GA",2014,861.6666666666666,43344.0,17119.0,159.0,83900.0,751.0,0
1415,33905,"Fort Myers, FL",2014,1025.5833333333333,39580.0,20892.0,263.0,88700.0,664.0,15
1416,89183,"Las Vegas, NV",2014,1031.25,64387.0,27125.0,192.0,164100.0,1007.0,18
1417,85023,"Phoenix, AZ",2014,854.3333333333334,47646.0,27228.0,468.0,157900.0,670.0,64
1418,23059,"Richmond, VA",2014,1627.6363636363637,105191.0,45922.0,2179.0,365500.0,1201.0,121
1419,30329,"Atlanta, GA",2014,1313.5,45547.0,30070.0,670.0,286200.0,865.0,10
1420,32904,"Melbourne, FL",2014,1227.909090909091,52756.0,27410.0,223.0,157600.0,854.0,65
1421,46168,"Indianapolis, IN",2014,1151.5,61509.0,27494.0,337.0,155900.0,759.0,34
1422,30014,"Atlanta, GA",2014,954.4166666666666,44316.0,22264.0,304.0,127000.0,655.0,35
1423,21217,"Baltimore, MD",2014,1205.1666666666667,27139.0,18112.0,297.0,116600.0,625.0,7
1424,27104,"Winston-Salem, NC",2014,908.0,53912.0,42896.0,1337.0,236800.0,636.0,240
1425,60586,"Chicago, IL",2014,1672.1666666666667,89049.0,29111.0,729.0,197900.0,1168.0,24
1426,98002,"Seattle, WA",2014,1029.8,44930.0,20774.0,83.0,161400.0,818.0,0
1427,46062,"Indianapolis, IN",2014,1240.75,78639.0,36183.0,927.0,180100.0,706.0,53
