,zip,1/1/2020,2/1/2020,3/1/2020,4/1/2020,5/1/2020,6/1/2020,7/1/2020,8/1/2020,9/1/2020,10/1/2020,11/1/2020,12/1/2020,1/1/2021,2/1/2021,3/1/2021,4/1/2021,5/1/2021,6/1/2021,,,,,,,,,,,,,,,,,
104,6901,2329.798518,2348.813292,2353.865529,2357.917765,2359.970002,2362.022239,2363.074476,2358.126713,2352.17895,2346.231187,2335.283424,2323.33566,2334.186416,2353.253426,2358.3579,2362.462373,2364.566847,2366.671321,,,,,,,,,,,,,,,,,
105,6902,2334.544905,2351.228185,2354.847749,2358.467313,2361.086877,2363.706442,2367.326006,2368.94557,2371.565134,2374.184698,2373.804262,2372.423827,2386.588296,2403.89114,2408.130268,2412.369397,2415.608525,2418.847653,,,,,,,,,,,,,,,,,
106,6905,2392.872285,2425.578173,2428.435408,2431.292644,2432.149879,2434.007114,2434.864349,2435.721584,2435.57882,2436.436055,2433.29329,2431.150525,2464.880045,2498.443169,2502.157639,2505.87211,2507.58658,2510.301051,,,,,,,,,,,,,,,,,
107,6907,2153.889784,2175.933808,2176.576737,2176.719666,2171.862595,2167.005524,2162.148453,2155.291382,2148.43431,2144.077239,2139.720168,2139.529764,2165.89581,2188.082763,2188.868621,2189.154479,2184.440336,2179.726194,,,,,,,,,,,,,,,,,
108,7002,1621.904914,1659.312534,1665.659281,1672.006028,1677.352776,1682.699523,1687.04627,1690.393017,1692.739764,1695.086511,1696.433258,1697.780005,1735.031666,1773.786033,1781.479527,1789.173022,1795.866516,1802.56001,,,,,,,,,,,,,,,,,
109,7024,2427.386676,2460.172836,2469.449176,2479.725516,2489.001857,2495.278197,2501.554537,2507.830877,2508.107218,2509.383558,2509.659898,2506.936238,2534.599254,2568.661755,2579.214435,2590.767116,2601.319796,2608.872476,,,,,,,,,,,,,,,,,
110,7030,2969.184266,2984.00148,2989.891911,2995.782342,3001.672773,3008.563205,3014.453636,3020.344067,3026.234498,3031.124929,3030.015361,3029.905792,3043.980489,3059.688134,3066.468996,3073.249859,3080.030721,3087.811584,,,,,,,,,,,,,,,,,
111,7042,1883.01264,1901.853657,1909.139324,1916.42499,1924.710657,1931.996323,1940.28199,1947.567656,1954.853323,1962.138989,1967.424656,1972.710323,1991.008629,2011.135313,2019.706646,2028.277979,2037.849312,2046.420645,,,,,,,,,,,,,,,,,
112,7047,2284.151354,2332.399,2342.294877,2352.190754,2359.08663,2364.982507,2370.878384,2376.77426,2381.670137,2387.566014,2391.461891,2395.357767,2443.404998,2493.548521,2505.340274,2517.132028,2525.923781,2533.715535,,,,,,,,,,,,,,,,,
113,7083,2236.579281,2277.743682,2273.945651,2271.147619,2272.349587,2272.551555,2272.753524,2277.955492,2282.15746,2286.359428,2289.561397,2291.763365,2337.544614,2379.910984,2377.31492,2375.718857,2378.122793,2379.52673,,,,,,,,,,,,,,,,,
114,7086,2530.032006,2544.315411,2548.511513,2551.707614,2557.903716,2564.099817,2570.295919,2581.49202,2592.688122,2603.884224,2610.080325,2615.276427,2630.504534,2645.984041,2651.376244,2655.768447,2663.16065,2670.552853,,,,,,,,,,,,,,,,,
115,7087,1921.404164,1954.786404,1959.988958,1966.191511,1968.394065,1970.596618,1973.799172,1977.001725,1980.204279,1983.406832,1985.609386,1987.811939,2022.418657,2057.003451,2063.408558,2070.813665,2074.218772,2077.623878,,,,,,,,,,,,,,,,,
116,7090,2073.123245,2057.456923,2062.038524,2066.620126,2073.201728,2079.783329,2086.364931,2094.946533,2103.528134,2112.109736,2122.691338,2134.272939,2121.977786,2106.893065,2112.056269,2117.219472,2124.382676,2131.545879,,,,,,,,,,,,,,,,,
117,7093,1936.552528,1964.355745,1975.634591,1986.913437,1994.192283,2002.471128,2010.749974,2013.02882,2015.307666,2017.586512,2018.865358,2020.144203,2043.975578,2073.05764,2085.615332,2098.173023,2106.730715,2116.288407,,,,,,,,,,,,,,,,,
118,7094,2290.561165,2315.888114,2319.119458,2322.350802,2329.582146,2336.81349,2344.044834,2351.276179,2359.507523,2366.738867,2366.970211,2368.201555,2393.994064,2420.552357,2425.015045,2429.477733,2437.940421,2446.403109,,,,,,,,,,,,,,,,,
119,7302,2843.59873,2874.874011,2880.255846,2886.637682,2893.019518,2900.401354,2906.783189,2913.165025,2918.546861,2924.928697,2926.310532,2926.692368,2959.672934,2992.33005,2999.093722,3006.857393,3014.621065,3023.384736,,,,,,,,,,,,,,,,,
120,7304,1710.904805,1744.932194,1750.38332,1755.834446,1761.285572,1767.736698,1773.187824,1778.63895,1784.090076,1789.541202,1793.992328,1797.443454,1832.799384,1868.2779,1875.180152,1882.082404,1888.984655,1896.886907,,,,,,,,,,,,,,,,,
121,7305,1741.817595,1758.4974,1765.969967,1773.442534,1781.915101,1791.387669,1799.860236,1809.332803,1817.80537,1827.277937,1834.750504,1843.223071,1865.513234,1883.665606,1892.61074,1901.555874,1911.501008,1922.446143,,,,,,,,,,,,,,,,,
122,7306,1934.640287,1969.679702,1975.004081,1979.328461,1983.65284,1987.97722,1993.301599,1997.625979,2002.950358,2007.274738,2010.599117,2012.923497,2045.888163,2082.251957,2088.900716,2094.549475,2100.198234,2105.846993,,,,,,,,,,,,,,,,,
123,7307,1864.117786,1900.821545,1905.188964,1910.556382,1914.923801,1919.291219,1923.658637,1927.026056,1931.393474,1934.760893,1939.128311,1942.49573,1978.980934,2017.052112,2022.786949,2029.521785,2035.256622,2040.991459,,,,,,,,,,,,,,,,,
124,7410,2306.004535,2339.079147,2343.408999,2348.73885,2352.068701,2356.398553,2359.728404,2364.058255,2369.388107,2373.717958,2377.047809,2380.377661,2417.712047,2452.116511,2457.776214,2464.435916,2469.095619,2474.755322,,,,,,,,,,,,,,,,,
125,7430,2224.910086,2248.919117,2258.068694,2267.218271,2275.367848,2283.517425,2291.667002,2294.816579,2297.966156,2301.115733,2302.26531,2303.414887,2321.474549,2346.633158,2356.932312,2367.231466,2376.53062,2385.829774,,,,,,,,,,,,,,,,,
126,7450,2475.57344,2494.968135,2497.912904,2500.857673,2503.802442,2507.747211,2510.69198,2516.636749,2521.581518,2526.526287,2529.471056,2531.415825,2554.934033,2575.273497,2579.163035,2583.052573,2586.942111,2591.831649,,,,,,,,,,,,,,,,,
127,7470,2213.311367,2235.595792,2240.672447,2244.749102,2249.825756,2253.902411,2258.979066,2264.055721,2270.132375,2275.20903,2279.285685,2283.362339,2303.750361,2327.111441,2333.264751,2338.41806,2344.571369,2349.724679,,,,,,,,,,,,,,,,,
128,7631,2393.249448,2405.289525,2408.224998,2412.160471,2418.095944,2424.031417,2429.96689,2435.902363,2441.837836,2447.773309,2451.708782,2456.644255,2471.829175,2484.804726,2488.675671,2493.546617,2500.417563,2507.288509,,,,,,,,,,,,,,,,,
129,7652,3450.34414,3474.098375,3489.949038,3505.7997,3509.650363,3512.501026,3515.351688,3526.202351,3538.053014,3548.903676,3562.754339,3576.605002,3605.799804,3631.404702,3649.106027,3666.807353,3672.508678,3677.210003,,,,,,,,,,,,,,,,,
130,7675,2612.208331,2636.71976,2636.921401,2637.123041,2640.324682,2643.526322,2646.727963,2654.929603,2664.131244,2672.332885,2678.534525,2683.736166,2713.146137,2738.859207,2740.262488,2741.665769,2746.06905,2750.472331,,,,,,,,,,,,,,,,,
131,7901,2327.648675,2351.462765,2358.167734,2365.872704,2373.577673,2381.282642,2388.987612,2401.692581,2413.39755,2425.10252,2433.807489,2441.512459,2470.866103,2496.385162,2504.795101,2514.20504,2523.614978,2533.024917,,,,,,,,,,,,,,,,,
132,7920,2262.880213,2277.475247,2280.180388,2282.885528,2287.590668,2291.295809,2295.000949,2298.70609,2302.41123,2306.11637,2306.821511,2307.526651,2322.112004,2337.412179,2340.82246,2344.232741,2349.643021,2354.053302,,,,,,,,,,,,,,,,,
133,7940,2586.000148,2587.796402,2590.341558,2592.886714,2598.43187,2603.977026,2609.522182,2614.067339,2618.612495,2623.157651,2625.702807,2629.247963,2631.793268,2634.134677,2637.22499,2640.315302,2646.405614,2652.495927,,,,,,,,,,,,,,,,,
134,7950,2580.092382,2603.42638,2613.596605,2622.766829,2632.937053,2642.107278,2652.277502,2654.447726,2656.617951,2658.788175,2661.9584,2664.128624,2678.391231,2702.895453,2714.235902,2724.57635,2735.916799,2746.257248,,,,,,,,,,,,,,,,,
135,7960,2362.813529,2388.259414,2394.358858,2401.458302,2407.557746,2413.65719,2419.756634,2424.856078,2428.955522,2433.054966,2432.15441,2430.253854,2455.166827,2481.712157,2488.911045,2497.109933,2504.308821,2511.507709,,,,,,,,,,,,,,,,,
136,8002,1458.743038,1468.414123,1468.967741,1469.521359,1472.074977,1474.628595,1477.182213,1480.735831,1485.28945,1488.843068,1493.396686,1496.950304,1505.24696,1515.471663,1516.578899,1517.686135,1520.793372,1523.900608,,,,,,,,,,,,,,,,,
137,8012,1442.671339,1432.445511,1438.122846,1442.800182,1451.477518,1460.154854,1467.83219,1476.509525,1485.186861,1493.864197,1501.541533,1510.218868,1499.567543,1490.019051,1496.373722,1501.728394,1511.083065,1520.437737,,,,,,,,,,,,,,,,,
138,8021,1120.524376,1126.165992,1128.894293,1131.622594,1136.350896,1142.079197,1146.807498,1152.535799,1158.264101,1163.992402,1169.720703,1175.449004,1181.701681,1188.071599,1191.528201,1194.984804,1200.441406,1206.898009,,,,,,,,,,,,,,,,,
139,8033,1251.701061,1262.915489,1269.284194,1276.152899,1282.021605,1287.89031,1293.759015,1298.627721,1303.496426,1307.365131,1311.233837,1314.102542,1324.672308,1336.755441,1343.992852,1351.730262,1358.467673,1365.205084,,,,,,,,,,,,,,,,,
140,8043,1422.906788,1428.378889,1433.151202,1436.923516,1443.695829,1450.468143,1457.240456,1463.01277,1467.785083,1473.557397,1478.32971,1483.102024,1487.781126,1494.02554,1499.570167,1504.114794,1511.659421,1519.204048,,,,,,,,,,,,,,,,,
141,8054,1743.619284,1759.328915,1762.03205,1764.735186,1766.438322,1769.141458,1771.844594,1774.54773,1777.250865,1779.954001,1784.657137,1788.360273,1802.682692,1819.095459,1822.501731,1825.908002,1828.314274,1831.720546,,,,,,,,,,,,,,,,,
142,8060,1602.44381,1641.903219,1650.806002,1659.708786,1666.61157,1672.514354,1678.417138,1674.319922,1671.222705,1667.125489,1657.028273,1647.931057,1678.27765,1718.639843,1728.445411,1738.250978,1746.056546,1752.862114,,,,,,,,,,,,,,,,,
143,8081,1426.823166,1427.530564,1432.236462,1436.94236,1442.648258,1449.354156,1456.060054,1461.765953,1466.471851,1472.177749,1477.883647,1483.589545,1486.118609,1487.531905,1492.943701,1498.355498,1504.767294,1512.17909,,,,,,,,,,,,,,,,,
144,8096,1547.987467,1569.29406,1577.544663,1586.795267,1592.04587,1597.296474,1601.547077,1605.797681,1610.048284,1614.298888,1621.549492,1628.800095,1653.038165,1675.595362,1685.096569,1695.597776,1702.098983,1708.60019,,,,,,,,,,,,,,,,,
145,8107,1096.933816,1098.069209,1094.124951,1089.180694,1087.236436,1086.292179,1084.347922,1086.403664,1088.459407,1090.515149,1093.570892,1096.626634,1101.616193,1102.807328,1098.918813,1094.030299,1092.141784,1091.253269,,,,,,,,,,,,,,,,,
146,8108,1617.726583,1645.623817,1650.700856,1656.777894,1658.854933,1660.931971,1663.00901,1665.086049,1667.163087,1669.240126,1675.317164,1680.394203,1708.197824,1737.172097,1743.326174,1750.480252,1753.634329,1756.788406,,,,,,,,,,,,,,,,,
147,8536,1597.819489,1604.364485,1608.027012,1610.68954,1616.352067,1623.014594,1628.677121,1633.339648,1638.002176,1642.664703,1644.32723,1646.989757,1653.471773,1660.679297,1665.004351,1668.329406,1674.65446,1681.979514,,,,,,,,,,,,,,,,,
148,8753,1796.846419,1814.336463,1818.395866,1821.45527,1826.514673,1831.574077,1836.633481,1842.692884,1849.752288,1855.811691,1862.871095,1870.930499,1885.836321,1904.385769,1909.504576,1913.623383,1919.74219,1925.860997,,,,,,,,,,,,,,,,,
149,8807,2214.170092,2243.044398,2253.072404,2262.100409,2265.128415,2268.15642,2271.184426,2271.212431,2272.240437,2273.268442,2274.796447,2276.324453,2300.52255,2330.424862,2341.480873,2351.536884,2355.592895,2359.648906,,,,,,,,,,,,,,,,,
150,8816,2066.622899,2076.70224,2077.451586,2079.200932,2081.950278,2084.699623,2088.448969,2094.198315,2099.947661,2105.697006,2111.446352,2117.195698,2129.567943,2140.39663,2141.895321,2144.394013,2147.892704,2151.391396,,,,,,,,,,,,,,,,,
151,8817,1757.512852,1782.826557,1785.659797,1787.493038,1791.326278,1795.159519,1797.992759,1800.826,1803.65924,1806.492481,1804.325721,1802.158962,1827.505054,1853.652,1857.318481,1859.984962,1864.651443,1869.317924,,,,,,,,,,,,,,,,,
152,8820,2245.71373,2270.616262,2273.706896,2276.79753,2280.888164,2285.978797,2290.069431,2295.160065,2301.250698,2306.341332,2308.431966,2311.5226,2337.326963,2363.320129,2367.501397,2371.682664,2376.863932,2383.045199,,,,,,,,,,,,,,,,,
153,8822,1836.353,1842.621383,1847.397019,1852.172654,1856.948289,1860.723925,1865.49956,1871.275195,1877.050831,1881.826466,1888.602102,1895.377737,1901.506372,1908.550391,1914.101662,1919.652932,1925.204203,1929.755474,,,,,,,,,,,,,,,,,
154,8840,2123.008302,2096.637781,2103.605422,2110.573063,2120.540703,2131.508344,2141.475985,2158.443626,2175.411267,2192.378908,2207.346548,2222.314189,2204.290132,2178.887252,2186.822533,2194.757815,2205.693097,2217.628378,,,,,,,,,,,,,,,,,
155,8844,1846.817171,1879.051929,1884.038942,1889.025955,1894.012968,1898.99998,1904.986993,1904.974006,1904.961019,1905.948031,1903.935044,1902.922057,1929.726241,1962.948012,1968.922037,1974.896063,1980.870088,1986.844114,,,,,,,,,,,,,,,,,
156,8854,1932.851175,1941.597581,1941.359192,1941.120803,1943.882413,1947.144024,1950.405635,1955.167246,1960.928856,1966.690467,1976.452078,1986.213688,1996.826474,2006.334491,2006.857712,2007.380934,2010.904155,2014.927377,,,,,,,,,,,,,,,,,
157,8873,1987.851421,2009.122077,2015.466215,2020.810353,2030.154491,2038.498629,2046.842767,2054.186906,2062.531044,2070.875182,2077.21932,2083.563458,2100.759017,2123.373811,2131.062087,2137.750363,2148.438639,2158.126915,,,,,,,,,,,,,,,,,
158,8876,2085.988208,2099.326704,2101.248988,2103.171272,2107.093555,2110.015839,2112.938122,2118.860406,2123.78269,2129.704973,2135.627257,2143.549541,2163.460032,2177.720812,2180.565379,2183.409947,2188.254514,2192.099081,,,,,,,,,,,,,,,,,
159,8901,2068.574493,2110.510865,2121.54526,2133.579656,2144.614051,2155.648447,2166.682842,2175.717237,2183.751633,2192.786028,2193.820424,2193.854819,2239.463708,2283.434475,2296.503266,2310.572057,2323.640847,2336.709638,,,,,,,,,,,,,,,,,
160,8902,1867.173556,1883.413898,1886.20039,1888.986882,1892.773374,1895.559865,1899.346357,1903.132849,1905.919341,1909.705832,1911.492324,1914.278816,1933.238863,1950.265698,1953.838681,1957.411665,1961.984648,1965.557632,,,,,,,,,,,,,,,,,
161,10562,2319.751306,2363.991101,2365.895089,2367.799076,2365.703064,2363.607052,2361.511039,2359.415027,2357.319015,2355.223002,2353.12699,2350.030978,2395.686271,2440.830054,2443.63803,2446.446005,2445.25398,2444.061956,,,,,,,,,,,,,,,,,
162,10591,2265.691961,2304.364779,2303.63005,2301.895321,2304.160592,2306.425863,2308.691134,2312.956405,2318.221676,2323.486947,2327.752218,2332.017489,2371.974721,2411.91281,2412.443352,2411.973894,2415.504435,2419.034977,,,,,,,,,,,,,,,,,
163,10601,2601.232747,2608.735207,2620.704183,2631.673158,2641.642134,2651.611109,2661.580085,2668.54906,2674.518035,2681.487011,2679.455986,2677.424962,2682.626684,2691.09812,2704.036071,2715.974022,2726.911973,2737.849924,,,,,,,,,,,,,,,,,
164,10603,2343.696129,2398.279608,2403.625904,2407.9722,2412.318496,2410.664792,2409.011088,2408.357384,2407.70368,2408.049976,2407.396272,2406.742568,2456.784993,2512.714768,2519.40736,2525.099952,2530.792544,2530.485136,,,,,,,,,,,,,,,,,
165,10605,2957.804665,2984.228941,2994.711529,3005.194117,3016.676705,3028.159294,3040.641882,3046.12447,3051.607058,3058.089646,3059.572235,3062.054823,3082.342076,3110.24894,3122.214116,3134.179293,3147.144469,3160.109646,,,,,,,,,,,,,,,,,
166,10606,2651.204973,2671.252034,2678.296582,2685.34113,2694.385679,2704.430227,2713.474776,2717.519324,2721.563872,2725.608421,2722.652969,2720.697518,2738.947039,2760.038648,2768.127745,2776.216841,2786.305938,2797.395035,,,,,,,,,,,,,,,,,
167,10701,2307.797336,2355.766885,2362.654103,2370.54132,2378.428538,2386.315755,2393.202973,2398.090191,2402.977408,2407.864626,2412.751843,2418.639061,2466.323615,2516.180381,2524.954816,2534.729252,2544.503687,2554.278122,,,,,,,,,,,,,,,,,
168,10708,2606.722759,2617.847422,2618.735743,2619.624064,2620.512385,2620.400706,2621.289026,2628.177347,2635.065668,2641.953989,2652.84231,2663.730631,2681.341711,2693.354695,2695.131336,2696.907978,2698.68462,2699.461261,,,,,,,,,,,,,,,,,
169,10801,2528.684925,2555.505971,2566.978656,2577.45134,2585.924025,2594.396709,2603.869394,2610.342078,2616.814763,2623.287448,2627.760132,2631.232817,2652.390427,2680.684157,2693.629526,2705.574895,2715.520264,2725.465633,,,,,,,,,,,,,,,,,
170,10803,3728.069353,3795.589408,3799.122596,3802.655785,3806.188973,3801.388828,3795.588683,3787.788537,3778.988392,3771.188247,3769.388102,3767.587957,3828.857165,3897.577075,3902.310118,3907.043161,3911.776204,3908.175914,,,,,,,,,,,,,,,,,
171,10805,1885.849888,1904.044293,1910.373666,1915.70304,1923.032414,1930.361788,1937.691162,1944.020536,1950.34991,1957.679284,1967.008657,1977.338031,1997.517293,2017.041072,2024.699819,2031.358567,2040.017315,2048.676063,,,,,,,,,,,,,,,,,
172,10940,1511.857116,1527.730624,1535.946112,1544.1616,1550.377088,1557.592576,1564.808064,1571.023552,1578.23904,1584.454528,1590.670016,1597.885504,1613.958108,1631.047104,1640.47808,1649.909056,1657.340032,1665.771008,,,,,,,,,,,,,,,,,
173,10954,2145.728071,2168.201261,2171.17662,2173.15198,2177.12734,2182.102699,2187.078059,2191.053419,2195.028779,2199.004138,2201.979498,2205.954858,2227.658289,2251.106838,2255.057557,2258.008277,2262.958996,2268.909716,,,,,,,,,,,,,,,,,
174,11021,3001.278296,3029.218771,3034.180672,3039.142573,3038.104474,3037.066375,3036.028276,3037.990177,3038.952078,3040.913979,3045.87588,3050.837781,3082.077978,3110.980354,3116.904156,3122.827958,3122.75176,3122.675562,,,,,,,,,,,,,,,,,
175,11501,2939.293842,2989.442203,2999.475658,3009.509113,3017.542568,3025.576022,3033.609477,3039.642932,3045.676387,3051.709842,3056.743297,3060.776751,3110.104048,3162.285864,3174.352774,3186.419684,3196.486593,3206.553503,,,,,,,,,,,,,,,,,
176,11550,2680.258061,2733.603194,2731.58406,2728.564926,2718.045791,2707.526657,2697.507523,2696.488388,2696.469254,2695.45012,2694.430985,2692.411851,2762.650778,2816.976777,2815.938508,2813.90024,2804.361971,2794.823702,,,,,,,,,,,,,,,,,
177,11590,2189.554309,2207.870031,2213.484689,2219.099347,2235.714005,2252.328663,2268.943321,2280.557979,2293.172637,2304.787295,2310.401952,2315.01661,2325.185578,2345.115957,2352.345273,2359.574589,2377.803905,2396.033221,,,,,,,,,,,,,,,,,
178,11704,2259.766536,2265.207875,2281.512092,2297.81631,2315.120527,2334.424745,2354.728962,2374.033179,2397.337397,2419.641614,2441.945832,2456.583383,2453.320803,2461.066359,2479.674794,2498.283229,2517.891664,2539.500099,,,,,,,,,,,,,,,,,
179,11727,2180.923129,2226.252605,2228.790312,2230.328019,2232.865726,2235.403433,2236.94114,2241.478846,2246.016553,2249.55426,2256.091967,2262.629674,2310.09051,2356.957693,2361.033107,2364.108521,2368.183934,2372.259348,,,,,,,,,,,,,,,,,
180,11937,26450.52626,27227.86341,27133.84784,27038.83227,26742.8167,26391.4678,26040.11889,25688.76999,25227.75442,24765.73885,24298.72328,23830.70771,24937.2184,25696.53998,25584.50884,25471.4777,25157.44656,24788.08209,,,,,,,,,,,,,,,,,
181,12508,1734.525126,1759.992869,1766.581812,1774.170755,1781.759699,1789.348642,1796.937586,1805.526529,1815.115472,1823.704416,1832.293359,1840.882303,1867.996372,1895.053058,1903.230945,1912.408832,1921.586719,1930.764605,,,,,,,,,,,,,,,,,
182,12550,1522.498057,1540.445321,1547.684298,1554.923275,1562.162252,1569.401229,1575.640206,1581.879183,1587.11816,1593.357137,1599.596114,1606.835091,1626.572124,1645.758365,1654.236319,1662.714273,1671.192227,1679.670181,,,,,,,,,,,,,,,,,
183,12601,1241.725279,1257.541061,1268.014226,1277.487391,1287.960556,1297.433722,1306.906887,1315.380052,1323.853217,1332.326383,1340.799548,1350.272713,1365.471157,1382.760104,1394.706435,1405.652765,1417.599095,1428.545426,,,,,,,,,,,,,,,,,
184,14607,1096.969267,1109.5522,1114.230997,1117.909795,1120.588592,1124.267389,1126.946186,1129.624984,1133.303781,1135.982578,1138.661375,1141.340173,1153.988237,1167.249967,1172.607562,1176.965156,1180.322751,1184.680345,,,,,,,,,,,,,,,,,
185,14621,751.096105,758.670421,760.159057,761.647693,765.136329,768.624965,772.1136,775.602236,779.090872,781.579508,784.068144,786.55678,792.141521,800.204473,802.181745,804.159016,808.136288,812.11356,,,,,,,,,,,,,,,,,
186,15106,1014.298112,1019.905019,1023.643444,1027.381869,1030.120294,1032.858719,1035.597144,1041.335569,1046.073994,1051.812419,1060.550843,1068.289268,1076.325805,1082.671137,1087.147987,1091.624837,1095.101687,1098.578537,,,,,,,,,,,,,,,,,
187,15203,1551.398565,1553.870216,1556.34789,1558.825565,1561.303239,1565.780913,1569.258587,1573.736261,1577.213936,1580.69161,1585.169284,1587.646958,1591.523197,1594.472523,1597.427871,1600.38322,1603.338568,1608.293916,,,,,,,,,,,,,,,,,
