,zip,mse,r2,rmse
482,32246,3329.332902236947,-4.189244684614024,57.70037176861989
483,32250,805.3714369522551,-0.13450351112385284,28.379066879519755
484,32254,263.9880701835429,-5.3526540953258985,16.247709690400765
485,32256,1336.640890151816,-3.379238446074388,36.56009970106504
486,32257,2966.3462042033602,-3.826815374765909,54.46417358414025
487,32258,2508.8484748379456,-5.206607002072983,50.08840659112591
488,32703,378.6588036456499,0.31553941899762006,19.459157321057095
489,32708,108.97167197319258,0.6546672367046714,10.438949754318802
490,32712,1717.1172568932661,-1.092840208828167,41.4381135778798
491,32714,105.07896130339076,0.4334517587356498,10.250802958958422
492,32725,163.1929419932939,0.6021032230437805,12.774699291697395
493,32738,54.71307265243502,0.8697307793989643,7.39682855367319
494,32746,857.4729381589723,-0.7781696874264401,29.282638852380984
495,32751,310.02745224193836,-0.8245853000996863,17.60759643568475
496,32765,1199.2764219535386,-1.030759698510225,34.63057062702748
497,32771,471.4459067089653,-0.12748639085383306,21.71280513220172
498,32789,1637.559245984039,-4.4560048917561685,40.46676717979877
499,32792,252.0698486410844,-0.18388970007554328,15.876707739360967
500,32801,1069.2788977221614,-9.45749533224608,32.699830239959375
501,32804,149.00220465094813,0.47162338776259527,12.206645921421172
502,32808,16.175163335605788,0.9589954313018937,4.021835816589955
503,32811,93.07533840407102,0.7035030366740505,9.647556084525812
504,32817,248.94613478187776,-0.42322706878634264,15.778026960994767
505,32818,242.317543641832,-0.21818622693840983,15.566552079437244
506,32819,6545.720973575801,-329.49923569246687,80.90563004869192
507,32821,514.4138517511382,-0.5593548891075255,22.680693370158203
508,32822,318.95966093857413,-0.42093154235721664,17.859441786869322
509,32824,94.02606871140021,0.7979382477548707,9.696704012776724
510,32825,68.59166240369048,0.8056434595409007,8.28200835568828
511,32826,990.6037923511668,-4.014304910663949,31.473858872899058
512,32827,616.4516077237752,-3.1403466190402805,24.82844352197244
513,32828,158.44784337410772,0.6210640828095477,12.587606737347164
514,32829,648.1981698853639,-1.6577601498716512,25.459736249328348
515,32832,3201.528248989787,-2.1237808153629754,56.582048822835915
516,32835,360.3282453403994,-0.6052242089165174,18.98231401437663
517,32836,582.5558169839418,-10.155324155011652,24.136193092199562
518,32837,127.62707722244433,0.5932924865001332,11.297215463221207
519,32839,1239.2912074149433,-8.0957152837794,35.20356810630058
520,32904,732.9292095648246,0.07872026730678461,27.07266535760424
521,32905,178.12155979233637,0.5279463963100626,13.346218932429379
522,32907,250.3495186821575,0.5360078937109931,15.822437191600967
523,32909,801.4751346673564,-0.40199732011782463,28.310336180754838
524,32927,445.13789722433575,0.23108467443615532,21.098291334236897
525,32937,2813.042621152832,-1.291580701518419,53.038124223551044
526,32940,33.39532811667525,0.8855017321713992,5.778869103611472
527,33009,2403.7259762743615,-3.7703492362666493,49.027808193660476
528,33014,1555.1023579990124,-64.097308009261,39.43478614115984
529,33015,86.763155137954,0.41726239086448813,9.314674183134589
530,33019,5756.528074989005,-4.466067330456682,75.87178708181985
531,33020,12.602698240903614,0.9511154900686855,3.5500279211442285
532,33025,34.721698219466454,0.7877070081690231,5.892512046611908
533,33028,4072.9699514724966,-2.2895905201132942,63.81982412599158
534,33029,8693.673414398416,-3.5975973281380726,93.2398703044916
535,33033,142.75932027912296,0.6450980229232492,11.948193180524115
536,33035,7.17923923391086,0.9536574121533457,2.6794102399428983
537,33062,105.02062326286341,0.7558448538932462,10.247957028738139
538,33063,874.8427702843741,-0.6419550456304397,29.57774112883494
539,33064,937.2509870917771,-0.969819343528751,30.614555150969892
540,33065,277.95068575181386,0.3223010709742432,16.671853098915363
541,33067,1086.8189005162296,-0.8616110966638562,32.96693647453809
542,33068,311.90853148778945,0.3265334892604559,17.660932350467498
543,33069,3128.856341692959,-2.7223670952064287,55.93618097164803
544,33071,14.076160845383408,0.9245919954711603,3.7518210039104223
545,33073,3970.269560168883,-3.3793762958016904,63.010075068745024
546,33125,3568.5289391471892,-9.376982375549177,59.73716547633633
547,33126,97.5544109416101,0.3015197307283287,9.87696364990831
548,33129,14712.693301986992,-8.25439796745814,121.29589152970925
549,33131,27044.845612897636,-9.192220821869766,164.4531714893259
550,33132,3302.8037174404017,-7.206289863196526,57.47002451226554
551,33134,5601.7849639075175,-6.225778734482447,74.8450730770404
552,33137,6955.386162824033,-6.77017538748379,83.39895780418382
553,33139,21050.507695078526,-10.207676837180948,145.08793090770342
554,33140,80894.02405107305,-11.018277458653188,284.41874771377684
555,33143,784.9645266356409,-8.307879762477956,28.01721839575872
556,33145,198.72474425891173,-2.5137970497646474,14.096976422584799
557,33146,12464.166231156754,-6.670780640071853,111.64303037429947
558,33154,3397.6100806645322,-2.385572489590433,58.28902195666464
559,33156,2452.34741224892,-3.8805631511394285,49.52118145045532
560,33157,189.60626116884066,0.636537518526184,13.769758936482535
561,33160,32692.92928823364,-11.862089004714619,180.81186158057673
562,33162,383.42408879170983,-0.7651236824170782,19.581217755586852
563,33174,1508.0898696620654,-23.06526387758615,38.83413279142545
564,33175,808.9018130005588,-6.7038267904815125,28.441199218748825
565,33176,3803.5386487197156,-7.427338217251956,61.67283558196198
566,33178,5566.595172733328,-6.6721832396018295,74.6096185001192
567,33179,6.147426619943704,0.9587113137466468,2.47940045574403
568,33180,9471.522177203948,-8.469417862123475,97.32174565431895
569,33181,16586.780951952922,-7.409725005215272,128.78967719484712
